SquareFeet,Bedrooms,Bathrooms,YearBuilt,Price,state_Rural,state_Suburb,state_Urban,0
1665,5,2,1981,207052.14,0,1,0,1
2331,5,2,2021,267079.22,0,1,0,1
2324,5,3,1958,276742.66,0,1,0,1
1619,5,3,1988,253680.23,0,1,0,1
2192,2,2,2020,241621.03,0,1,0,1
2736,4,2,2008,342041.84,0,1,0,1
1707,3,2,1956,101946.12,0,1,0,1
1267,4,1,2004,82541.1,0,1,0,1
1418,2,3,1990,173741.52,0,1,0,1
2081,2,2,1954,125093.44,0,1,0,1
2049,3,3,1951,303274.03,0,1,0,1
2554,4,1,2008,254474.83,0,1,0,1
2817,3,1,1983,401959.84,0,1,0,1
2455,5,3,1989,239949.02,0,1,0,1
2042,2,2,1984,282546.62,0,1,0,1
2014,4,1,1962,160908.39,0,1,0,1
1260,5,2,2003,98447.0,0,1,0,1
1626,3,3,2002,148068.9,0,1,0,1
2701,4,1,2020,240633.02,0,1,0,1
1578,4,3,1981,112372.55,0,1,0,1
2995,3,1,1991,316626.62,0,1,0,1
2103,3,1,1971,269175.25,0,1,0,1
2160,2,3,1950,294759.8,0,1,0,1
2907,2,3,1962,338586.22,0,1,0,1
1839,3,2,1956,229756.05,0,1,0,1
2760,3,3,2007,254764.66,0,1,0,1
1102,4,2,2003,162253.94,0,1,0,1
2939,2,1,1988,272494.7,0,1,0,1
1172,3,1,1960,131541.62,0,1,0,1
1830,5,1,1996,229720.77,0,1,0,1
2707,2,3,1982,213603.1,0,1,0,1
2977,3,1,2006,362910.44,0,1,0,1
2984,5,1,1969,374695.6,0,1,0,1
2060,2,3,1994,206077.9,0,1,0,1
2356,2,2,1958,316289.66,0,1,0,1
2548,5,2,2001,238610.0,0,1,0,1
2317,2,2,1988,269763.0,0,1,0,1
2977,2,3,1990,349099.66,0,1,0,1
2741,5,3,1981,198870.53,0,1,0,1
2877,3,3,1986,314238.84,0,1,0,1
2633,2,1,1976,240354.81,0,1,0,1
2592,2,3,1994,318441.84,0,1,0,1
2218,2,1,2012,170539.6,0,1,0,1
1697,2,3,1952,158315.67,0,1,0,1
1879,4,1,2008,263272.6,0,1,0,1
1084,4,1,2003,105215.09,0,1,0,1
1382,3,1,1959,118001.14,0,1,0,1
1340,3,3,1992,247653.4,0,1,0,1
2990,5,3,1957,433432.1,0,1,0,1
1329,3,3,1961,227937.38,0,1,0,1
1224,5,1,2009,121984.45,0,1,0,1
2425,2,2,1952,271792.03,0,1,0,1
1780,5,3,1989,268585.1,0,1,0,1
2808,2,1,1988,397980.16,0,1,0,1
2303,2,2,1965,271093.3,0,1,0,1
2610,2,3,1988,263875.28,0,1,0,1
2686,4,3,1959,225192.27,0,1,0,1
2960,5,3,1997,233431.88,0,1,0,1
1616,3,2,1977,126615.664,0,1,0,1
2065,4,2,2021,257521.31,0,1,0,1
2034,4,1,1995,205108.4,0,1,0,1
1675,5,1,1964,113945.98,0,1,0,1
1819,2,1,2021,177625.88,0,1,0,1
1974,4,2,2021,258968.72,0,1,0,1
2080,5,3,1986,310894.16,0,1,0,1
2594,2,1,1954,281524.53,0,1,0,1
1951,2,3,2021,178255.3,0,1,0,1
1169,3,3,1966,135933.61,0,1,0,1
2056,5,3,1967,230898.66,0,1,0,1
1341,2,1,1969,73066.484,0,1,0,1
1363,2,1,1976,123632.44,0,1,0,1
2421,3,2,1996,269451.7,0,1,0,1
2218,4,3,1955,287813.75,0,1,0,1
2874,2,1,2010,317771.38,0,1,0,1
1724,3,2,1950,142801.11,0,1,0,1
1354,5,2,2013,140063.0,0,1,0,1
2868,3,1,1984,308541.97,0,1,0,1
2093,4,2,2002,264833.8,0,1,0,1
1058,4,2,1964,205769.33,0,1,0,1
1770,3,1,2001,228200.27,0,1,0,1
1338,5,1,1976,148323.22,0,1,0,1
1756,2,1,1971,231183.53,0,1,0,1
1435,5,3,1997,186332.55,0,1,0,1
1390,3,1,2015,219017.0,0,1,0,1
1830,5,1,2008,162855.03,0,1,0,1
2420,5,3,1986,379260.0,0,1,0,1
2695,2,1,2004,305862.22,0,1,0,1
2690,3,2,1960,319122.53,0,1,0,1
1283,3,3,2019,166822.52,0,1,0,1
1584,4,1,1967,198099.77,0,1,0,1
2351,3,3,1979,270078.44,0,1,0,1
1374,3,2,1958,190627.53,0,1,0,1
1533,4,3,1984,259596.88,0,1,0,1
2438,2,3,1992,336091.03,0,1,0,1
2705,5,2,2021,303987.53,0,1,0,1
1701,4,2,1991,168926.08,0,1,0,1
2641,2,2,1977,283053.9,0,1,0,1
1831,4,3,2021,174009.94,0,1,0,1
1776,4,1,1966,169675.75,0,1,0,1
1939,3,3,1983,200265.31,0,1,0,1
1424,5,3,2006,175678.14,0,1,0,1
1147,3,1,1967,57529.355,0,1,0,1
1453,3,3,1980,242950.58,0,1,0,1
2755,4,1,1961,297150.34,0,1,0,1
2524,3,1,2015,263240.78,0,1,0,1
2342,4,1,2021,205376.75,0,1,0,1
2720,3,2,2011,318378.16,0,1,0,1
2216,5,1,1993,226533.58,0,1,0,1
2203,4,1,2009,178071.97,0,1,0,1
2890,2,2,1963,323708.25,0,1,0,1
1390,2,3,1999,158176.86,0,1,0,1
2544,2,1,1982,277213.12,0,1,0,1
1356,4,3,1993,159619.2,0,1,0,1
1569,3,1,1961,181964.2,0,1,0,1
2205,2,3,1974,275946.0,0,1,0,1
2622,2,1,1954,359378.78,0,1,0,1
1003,4,1,1996,124530.125,0,1,0,1
2063,4,1,1972,271026.78,0,1,0,1
2142,2,2,1968,281816.44,0,1,0,1
1551,3,2,2021,165591.94,0,1,0,1
2166,5,2,1993,257366.06,0,1,0,1
1883,3,2,1974,233272.06,0,1,0,1
2268,5,2,1989,330989.0,0,1,0,1
1846,4,2,1989,217441.52,0,1,0,1
1894,2,3,2021,152390.64,0,1,0,1
2750,5,3,2021,218974.55,0,1,0,1
1050,4,1,2009,147984.12,0,1,0,1
1664,5,2,1981,170006.84,0,1,0,1
2859,2,2,1972,363536.16,0,1,0,1
1648,3,3,1975,75454.91,0,1,0,1
1244,2,3,1992,170288.3,0,1,0,1
1727,4,1,2009,188143.27,0,1,0,1
1225,2,2,1964,145509.84,0,1,0,1
1411,5,3,1992,271370.16,0,1,0,1
1813,5,3,1980,300785.2,0,1,0,1
1499,3,2,1999,131102.5,0,1,0,1
1981,4,2,2015,202397.75,0,1,0,1
2974,4,2,1982,328235.78,0,1,0,1
2382,3,3,2012,222201.12,0,1,0,1
2763,3,2,1971,264274.38,0,1,0,1
1653,4,2,2011,240760.22,0,1,0,1
2849,2,1,1989,345858.62,0,1,0,1
1171,5,3,1964,235667.88,0,1,0,1
1518,2,3,2000,181344.55,0,1,0,1
2878,2,2,2019,321097.03,0,1,0,1
1957,3,3,1992,298263.1,0,1,0,1
1498,2,1,2020,186466.81,0,1,0,1
2718,3,1,2012,361769.4,0,1,0,1
2672,3,3,2005,293803.25,0,1,0,1
1401,2,2,1962,42560.043,0,1,0,1
1601,5,2,1970,149449.69,0,1,0,1
1208,5,1,1952,128767.51,0,1,0,1
2586,2,3,1977,335351.7,0,1,0,1
1287,3,3,1952,110600.67,0,1,0,1
2967,3,3,2019,343237.03,0,1,0,1
1793,4,2,1991,249514.34,0,1,0,1
1919,5,2,1988,236621.6,0,1,0,1
1321,2,3,2008,188495.62,0,1,0,1
1840,5,2,2021,72272.6,0,1,0,1
1086,3,2,1989,67961.87,0,1,0,1
2568,4,3,1969,363110.22,0,1,0,1
2741,2,2,1954,325201.06,0,1,0,1
2759,5,2,1970,286206.16,0,1,0,1
1624,4,3,1990,148776.0,0,1,0,1
1352,4,2,1953,223931.52,0,1,0,1
1381,3,3,1954,131337.7,0,1,0,1
2747,4,3,1977,292659.56,0,1,0,1
1927,5,2,1955,180311.89,0,1,0,1
2370,5,1,2021,236370.45,0,1,0,1
1921,3,1,1951,214862.22,0,1,0,1
1492,5,2,1954,285914.8,0,1,0,1
1872,3,2,2002,220871.45,0,1,0,1
1834,3,2,1978,214432.48,0,1,0,1
1629,3,2,1957,220823.08,0,1,0,1
1938,2,2,2001,266948.8,0,1,0,1
2734,4,1,1977,298398.62,0,1,0,1
2832,3,2,2014,300945.34,0,1,0,1
2310,2,2,1960,187930.12,0,1,0,1
2968,2,3,1993,313145.38,0,1,0,1
2532,5,1,1988,240306.36,0,1,0,1
2960,2,2,1990,236276.14,0,1,0,1
2179,4,2,1996,261242.98,0,1,0,1
2406,5,3,1974,279605.3,0,1,0,1
2771,2,1,1971,270299.62,0,1,0,1
1530,3,1,1980,236147.83,0,1,0,1
1366,5,3,1950,197922.19,0,1,0,1
1113,2,3,1956,164197.1,0,1,0,1
1024,2,2,2005,62628.426,0,1,0,1
1857,5,3,1993,215797.7,0,1,0,1
2026,5,2,1954,227751.98,0,1,0,1
1897,4,3,1991,219410.86,0,1,0,1
1444,2,3,1968,157826.47,0,1,0,1
2227,2,1,2017,254202.56,0,1,0,1
1805,2,3,1983,267899.34,0,1,0,1
1880,4,3,1989,180175.14,0,1,0,1
2333,3,2,1988,239058.92,0,1,0,1
1916,3,3,1961,226663.0,0,1,0,1
2627,4,1,1980,287254.44,0,1,0,1
1443,4,1,1990,185683.94,0,1,0,1
2443,5,2,1995,187585.9,0,1,0,1
2228,2,2,2005,298077.38,0,1,0,1
1778,4,2,1962,275586.3,0,1,0,1
1251,2,3,1955,100086.086,0,1,0,1
2746,2,1,1981,299163.6,0,1,0,1
2878,3,3,1999,327606.4,0,1,0,1
2054,2,2,1973,163073.5,0,1,0,1
2892,4,3,1969,333735.78,0,1,0,1
2851,4,3,1971,357785.16,0,1,0,1
1639,5,1,2009,290801.06,0,1,0,1
2396,4,2,1950,276670.16,0,1,0,1
2143,3,1,2010,305070.03,0,1,0,1
2570,4,2,1989,315014.88,0,1,0,1
1893,2,3,1977,182577.38,0,1,0,1
1330,3,1,2017,158151.33,0,1,0,1
2781,4,1,1972,340647.5,0,1,0,1
2875,3,2,1983,364871.03,0,1,0,1
2949,4,2,1951,282589.9,0,1,0,1
2332,4,3,1961,265942.72,0,1,0,1
2329,3,2,1970,257149.52,0,1,0,1
2676,3,3,1976,286671.72,0,1,0,1
1663,5,2,1956,215923.92,0,1,0,1
2088,2,2,1963,321703.6,0,1,0,1
1025,2,3,1967,61486.34,0,1,0,1
2156,4,3,1978,250230.67,0,1,0,1
2767,2,3,1956,274811.56,0,1,0,1
1368,4,3,1998,215835.27,0,1,0,1
1208,3,2,1956,15112.936,0,1,0,1
2944,5,1,1955,332706.75,0,1,0,1
2879,4,1,1971,316120.9,0,1,0,1
2571,2,3,2011,266753.94,0,1,0,1
1024,4,3,2019,133902.9,0,1,0,1
2163,4,3,2003,212573.5,0,1,0,1
1274,5,2,1963,106904.625,0,1,0,1
2152,3,1,1974,276532.56,0,1,0,1
2339,3,2,2013,217521.55,0,1,0,1
2456,5,1,2000,135852.62,0,1,0,1
2965,5,2,1973,344763.16,0,1,0,1
2755,2,1,1997,178098.5,0,1,0,1
2528,2,3,2017,219686.31,0,1,0,1
1551,2,3,1997,84644.75,0,1,0,1
2760,4,2,2019,211516.38,0,1,0,1
2751,5,2,1967,310953.56,0,1,0,1
1138,4,3,1975,134255.72,0,1,0,1
2122,2,1,1965,202044.42,0,1,0,1
1679,3,2,2021,133055.61,0,1,0,1
2287,4,1,1997,256148.02,0,1,0,1
1595,5,1,1952,201467.97,0,1,0,1
1010,5,1,1962,74454.76,0,1,0,1
2967,3,3,1954,330690.8,0,1,0,1
1764,4,2,1981,213338.73,0,1,0,1
2979,2,2,1978,360041.88,0,1,0,1
2228,2,2,2005,267155.75,0,1,0,1
2892,5,1,2007,296807.66,0,1,0,1
1809,2,2,2009,146590.83,0,1,0,1
1384,3,1,1986,159635.66,0,1,0,1
2242,2,3,2010,304409.3,0,1,0,1
2077,3,2,2021,285189.88,0,1,0,1
2907,3,2,1980,372638.56,0,1,0,1
1642,5,1,1998,146447.19,0,1,0,1
1841,4,3,1989,173679.94,0,1,0,1
2747,3,3,1998,318241.38,0,1,0,1
1931,3,2,1956,244825.81,0,1,0,1
2599,2,2,1996,325843.62,0,1,0,1
1322,5,2,1979,150650.89,0,1,0,1
2729,2,2,1976,339002.88,0,1,0,1
2215,2,1,1978,268357.9,0,1,0,1
2269,5,3,1957,247118.4,0,1,0,1
1914,4,1,1971,195627.78,0,1,0,1
1048,2,1,1993,77633.36,0,1,0,1
2087,5,3,2007,274063.84,0,1,0,1
2891,3,3,1987,375630.4,0,1,0,1
2720,4,3,1999,324917.38,0,1,0,1
2127,5,1,1998,291544.56,0,1,0,1
1212,3,1,2005,161987.06,0,1,0,1
1855,3,1,1995,314861.72,0,1,0,1
1678,5,3,1981,219879.7,0,1,0,1
1423,2,1,1998,196524.3,0,1,0,1
2773,2,2,2012,271133.0,0,1,0,1
2740,5,1,1957,325372.0,0,1,0,1
2509,4,2,1982,247622.94,0,1,0,1
2417,2,3,1962,264434.84,0,1,0,1
1271,3,2,1987,158972.14,0,1,0,1
2982,3,2,1956,274710.7,0,1,0,1
1232,2,1,1971,180224.17,0,1,0,1
2632,5,2,1994,312140.6,0,1,0,1
1415,3,2,1987,209533.61,0,1,0,1
1266,4,3,1971,219201.95,0,1,0,1
1743,4,1,1967,176987.14,0,1,0,1
2851,3,1,1999,150689.27,0,1,0,1
1312,4,3,1956,129099.1,0,1,0,1
1342,3,3,1952,140930.56,0,1,0,1
1714,4,1,1964,292608.56,0,1,0,1
2870,4,1,1953,169346.52,0,1,0,1
1713,5,2,2003,204968.98,0,1,0,1
1291,4,1,1982,106963.805,0,1,0,1
1021,4,2,1976,124763.18,0,1,0,1
2573,3,3,1956,203586.75,0,1,0,1
1100,5,3,2000,146675.75,0,1,0,1
1342,3,1,2002,178092.58,0,1,0,1
1578,5,2,2000,176879.73,0,1,0,1
2214,3,3,1961,239933.4,0,1,0,1
2578,3,2,1959,280660.56,0,1,0,1
1124,2,1,2016,169096.2,0,1,0,1
2631,5,3,2018,307701.22,0,1,0,1
1668,5,2,1956,213956.98,0,1,0,1
2575,2,1,1964,202888.12,0,1,0,1
1502,5,3,1986,127953.945,0,1,0,1
1172,5,3,1953,114062.75,0,1,0,1
1886,5,3,1960,239998.61,0,1,0,1
2484,4,1,1963,215936.47,0,1,0,1
2708,3,2,1957,298152.72,0,1,0,1
1119,3,2,1982,108376.13,0,1,0,1
2409,5,2,1997,244005.86,0,1,0,1
1875,4,3,1970,187440.08,0,1,0,1
1857,4,1,1968,192926.95,0,1,0,1
2352,3,2,2017,376422.2,0,1,0,1
2147,2,2,1962,225689.8,0,1,0,1
1092,4,1,1958,128750.25,0,1,0,1
2570,3,3,1999,271849.78,0,1,0,1
1531,5,1,1978,184335.75,0,1,0,1
1235,3,1,1996,120565.94,0,1,0,1
2254,4,1,1966,190994.67,0,1,0,1
2959,5,2,2021,319935.25,0,1,0,1
2531,3,3,2013,297930.12,0,1,0,1
2480,2,2,1984,290249.1,0,1,0,1
2695,2,3,1962,323014.38,0,1,0,1
1254,2,1,1989,162643.34,0,1,0,1
2994,2,1,1994,278881.75,0,1,0,1
2723,2,2,1983,316528.7,0,1,0,1
1972,5,1,1962,132897.06,0,1,0,1
2745,5,1,1964,325444.78,0,1,0,1
1648,2,3,1998,108165.29,0,1,0,1
1105,5,3,1993,129718.875,0,1,0,1
2604,4,2,1953,230005.58,0,1,0,1
2301,4,1,1964,382384.2,0,1,0,1
2037,4,3,2011,125675.61,0,1,0,1
2060,5,1,1991,274672.44,0,1,0,1
2687,2,1,1981,177049.02,0,1,0,1
2599,4,3,2008,315717.53,0,1,0,1
1069,2,3,1987,177372.5,0,1,0,1
1153,4,3,1967,130287.68,0,1,0,1
1764,4,3,1975,168720.12,0,1,0,1
1270,4,2,1986,168896.38,0,1,0,1
1540,3,2,2001,153953.4,0,1,0,1
2819,5,2,1993,246481.33,0,1,0,1
2864,3,1,2018,317091.1,0,1,0,1
1148,2,2,2016,104388.65,0,1,0,1
1061,3,2,2008,152605.98,0,1,0,1
2411,4,3,1984,218510.39,0,1,0,1
2918,2,1,2010,350092.7,0,1,0,1
1773,3,1,1958,160114.3,0,1,0,1
1527,4,2,1981,179600.38,0,1,0,1
2573,5,2,2007,367787.34,0,1,0,1
2344,5,2,2009,252899.6,0,1,0,1
2917,3,2,2016,361603.66,0,1,0,1
1368,5,1,1987,197924.98,0,1,0,1
2691,4,1,2008,216655.7,0,1,0,1
1683,4,1,1982,198214.73,0,1,0,1
1907,5,3,2013,344736.66,0,1,0,1
1582,5,3,1964,262761.34,0,1,0,1
1642,2,1,1990,252775.56,0,1,0,1
1560,2,3,2016,206119.11,0,1,0,1
1532,4,3,2007,208830.72,0,1,0,1
2437,5,3,1970,372076.6,0,1,0,1
1714,4,2,1964,273927.5,0,1,0,1
1753,4,2,1988,149862.83,0,1,0,1
2039,5,2,2002,297495.03,0,1,0,1
1172,2,3,1959,203828.02,0,1,0,1
2672,2,1,1989,292769.03,0,1,0,1
2596,5,2,1968,259219.84,0,1,0,1
1706,3,2,1992,183049.11,0,1,0,1
1782,5,3,1961,184255.05,0,1,0,1
1164,3,1,1979,134632.14,0,1,0,1
1426,5,3,1984,142512.9,0,1,0,1
1676,3,1,1993,128015.95,0,1,0,1
2948,4,3,1981,272410.94,0,1,0,1
1765,4,3,1989,209111.64,0,1,0,1
1156,3,2,1966,131876.33,0,1,0,1
2712,4,3,1955,304303.25,0,1,0,1
2098,4,3,2018,263388.1,0,1,0,1
2819,5,1,1981,404370.75,0,1,0,1
2781,5,2,1979,323535.16,0,1,0,1
1474,5,3,1973,230672.81,0,1,0,1
1365,3,3,1971,124479.086,0,1,0,1
1399,2,2,1963,81037.24,0,1,0,1
2548,3,3,1965,284394.84,0,1,0,1
1958,3,3,1958,290408.38,0,1,0,1
2716,3,3,2015,350177.25,0,1,0,1
2672,4,2,2002,326512.88,0,1,0,1
2417,5,2,1982,260919.14,0,1,0,1
1882,4,3,1952,296607.38,0,1,0,1
1565,5,1,1983,106736.95,0,1,0,1
1423,5,3,1968,260433.05,0,1,0,1
2129,5,1,2006,256661.4,0,1,0,1
2764,5,1,2014,292998.2,0,1,0,1
1815,4,1,2018,124575.984,0,1,0,1
1900,5,1,1977,164637.25,0,1,0,1
2084,2,1,1979,266986.22,0,1,0,1
1950,3,1,1955,236220.02,0,1,0,1
1342,4,3,1979,125849.61,0,1,0,1
1942,4,3,1971,342811.53,0,1,0,1
1377,4,1,1971,178302.2,0,1,0,1
1675,2,1,1959,172605.73,0,1,0,1
1397,2,1,1979,129075.8,0,1,0,1
1866,5,2,1988,225094.48,0,1,0,1
2323,4,2,1993,259024.44,0,1,0,1
2018,2,2,1988,195595.23,0,1,0,1
1712,4,2,2004,275944.94,0,1,0,1
2408,4,1,2008,280424.5,0,1,0,1
1803,5,3,1981,258647.62,0,1,0,1
1856,2,1,2021,192543.92,0,1,0,1
1273,5,3,2012,180058.02,0,1,0,1
2474,2,2,1950,162348.3,0,1,0,1
1469,5,1,1957,247868.11,0,1,0,1
1092,2,1,1975,112200.68,0,1,0,1
1820,4,1,1980,277651.8,0,1,0,1
2185,2,3,1950,247765.52,0,1,0,1
2996,2,3,1977,346566.47,0,1,0,1
1570,4,1,1974,201063.23,0,1,0,1
1543,3,2,1961,143836.11,0,1,0,1
2572,3,1,1995,282288.9,0,1,0,1
1978,4,2,1977,148278.78,0,1,0,1
1096,5,2,1967,110274.234,0,1,0,1
1056,4,3,1960,75451.32,0,1,0,1
1555,5,3,1967,208216.44,0,1,0,1
1723,3,3,1997,218617.19,0,1,0,1
1652,3,2,2016,182660.28,0,1,0,1
1157,2,1,1962,154951.98,0,1,0,1
2923,2,1,1980,319608.88,0,1,0,1
2829,2,3,1965,240922.06,0,1,0,1
2851,4,2,2018,352458.22,0,1,0,1
1118,5,2,1982,77171.46,0,1,0,1
1395,2,2,1994,109728.06,0,1,0,1
1319,5,2,2007,193892.2,0,1,0,1
2017,2,1,1999,190701.9,0,1,0,1
1405,5,1,1969,183532.86,0,1,0,1
2606,4,2,1965,287578.38,0,1,0,1
1866,3,1,1997,247991.55,0,1,0,1
1279,4,2,2016,195793.28,0,1,0,1
1471,2,1,1985,134562.7,0,1,0,1
1552,5,2,1972,176075.25,0,1,0,1
2447,4,1,2015,249316.22,0,1,0,1
1729,5,3,1988,199508.69,0,1,0,1
1170,4,3,1964,158845.7,0,1,0,1
1124,3,3,2020,166252.23,0,1,0,1
1503,2,3,1980,235452.1,0,1,0,1
1710,5,2,2009,243407.16,0,1,0,1
2791,2,1,1969,370686.66,0,1,0,1
2707,2,1,1959,329223.56,0,1,0,1
2975,5,2,2003,352089.84,0,1,0,1
1476,2,2,1986,128806.33,0,1,0,1
2490,2,2,1994,234608.5,0,1,0,1
2487,4,3,1989,300587.84,0,1,0,1
2669,5,2,1981,359771.88,0,1,0,1
1733,3,1,1977,158087.22,0,1,0,1
1875,4,1,1967,323932.6,0,1,0,1
1993,2,3,2015,238960.25,0,1,0,1
1660,3,1,2013,190814.61,0,1,0,1
1702,3,3,2004,229209.81,0,1,0,1
2403,3,1,2008,402853.78,0,1,0,1
2332,5,3,2013,290629.38,0,1,0,1
2787,5,3,1987,386190.9,0,1,0,1
1878,3,3,1968,195055.34,0,1,0,1
2479,5,3,1963,288468.25,0,1,0,1
2535,2,2,1999,368737.4,0,1,0,1
2366,4,1,1989,274962.06,0,1,0,1
1818,5,1,1984,253602.69,0,1,0,1
1607,2,1,2004,134474.6,0,1,0,1
1522,4,2,1958,50367.656,0,1,0,1
2036,3,1,1967,268869.9,0,1,0,1
1347,2,3,1987,110068.98,0,1,0,1
2665,3,3,1963,314864.12,0,1,0,1
1994,4,1,1997,164981.02,0,1,0,1
2292,5,2,2019,306235.16,0,1,0,1
2441,4,1,1958,282621.62,0,1,0,1
1172,2,1,1973,183325.78,0,1,0,1
2153,3,1,1961,221443.73,0,1,0,1
1078,4,3,1962,243384.36,0,1,0,1
1282,5,1,1955,185657.8,0,1,0,1
2444,4,3,1993,253778.75,0,1,0,1
1679,3,3,2016,209822.05,0,1,0,1
2512,2,3,2016,216435.25,0,1,0,1
1259,5,2,1993,194871.84,0,1,0,1
2241,3,1,1954,285353.56,0,1,0,1
1098,3,2,1972,172045.95,0,1,0,1
1181,5,1,1993,120774.57,0,1,0,1
1168,5,2,2004,216778.66,0,1,0,1
1955,5,3,1963,315107.47,0,1,0,1
2116,3,1,1967,201481.23,0,1,0,1
2652,2,2,2019,316733.16,0,1,0,1
2108,2,1,2007,242971.84,0,1,0,1
1678,4,3,1963,203478.38,0,1,0,1
2255,5,1,1959,278076.97,0,1,0,1
2910,2,1,1969,330047.16,0,1,0,1
2381,3,2,2020,229122.1,0,1,0,1
1884,2,2,2015,145069.83,0,1,0,1
1505,3,3,2019,214285.22,0,1,0,1
1071,3,1,1966,189305.12,0,1,0,1
1473,5,1,1952,175438.11,0,1,0,1
2895,2,3,1961,252643.64,0,1,0,1
1649,3,2,2000,114962.016,0,1,0,1
2324,4,1,2006,228117.58,0,1,0,1
1364,4,1,2020,204748.55,0,1,0,1
2422,2,3,2010,257406.0,0,1,0,1
2191,5,3,1968,167799.92,0,1,0,1
2114,5,3,1987,217723.44,0,1,0,1
1722,4,3,2005,150413.64,0,1,0,1
1730,5,1,1991,226799.95,0,1,0,1
2620,3,1,2018,258411.28,0,1,0,1
1144,3,3,2011,117135.14,0,1,0,1
1508,5,2,1972,241096.61,0,1,0,1
1906,3,1,1980,253829.98,0,1,0,1
1075,4,2,1965,102687.55,0,1,0,1
2666,2,3,1998,318691.34,0,1,0,1
2665,3,3,2000,286095.06,0,1,0,1
2753,2,2,1987,331163.66,0,1,0,1
2537,2,3,2002,178507.81,0,1,0,1
2163,2,2,2000,289774.1,0,1,0,1
2831,2,3,1981,407313.44,0,1,0,1
1616,4,2,1982,178077.45,0,1,0,1
1380,2,3,2006,175953.89,0,1,0,1
1302,3,2,1959,83196.61,0,1,0,1
1755,2,1,1951,222448.83,0,1,0,1
2667,4,2,1998,234410.67,0,1,0,1
2226,4,3,1984,282420.88,0,1,0,1
2431,4,3,2007,178061.31,0,1,0,1
1367,3,1,1959,198203.11,0,1,0,1
2262,2,1,1965,324451.47,0,1,0,1
1726,2,1,1957,158192.53,0,1,0,1
2314,2,2,1981,285358.06,0,1,0,1
2454,5,2,2011,280796.47,0,1,0,1
1279,5,3,1964,223762.61,0,1,0,1
2490,2,1,1987,323507.4,0,1,0,1
1286,5,1,1972,87342.305,0,1,0,1
1916,3,3,1970,222472.25,0,1,0,1
2559,2,1,1975,178276.17,0,1,0,1
2941,3,2,1987,410043.28,0,1,0,1
2100,3,3,1967,190423.2,0,1,0,1
1130,2,3,1995,69618.8,0,1,0,1
1996,3,1,1958,190547.14,0,1,0,1
2435,3,3,1983,267310.5,0,1,0,1
1497,5,1,2003,122709.9,0,1,0,1
2652,4,1,1992,291398.12,0,1,0,1
1888,3,1,2018,96254.5,0,1,0,1
1353,2,1,1980,131468.6,0,1,0,1
1270,3,2,2018,100498.88,0,1,0,1
1507,2,2,1974,124124.52,0,1,0,1
1899,4,2,1972,180205.72,0,1,0,1
1523,4,2,1987,182537.67,0,1,0,1
1914,2,3,1950,233970.4,0,1,0,1
1696,2,2,1964,143555.44,0,1,0,1
2772,4,3,2014,363959.84,0,1,0,1
2234,2,3,1988,338172.6,0,1,0,1
1731,5,3,1971,240667.08,0,1,0,1
2563,4,2,2018,229994.42,0,1,0,1
1753,4,2,1955,271956.84,0,1,0,1
2174,4,2,1999,230776.78,0,1,0,1
1833,5,3,2011,169638.94,0,1,0,1
2806,3,1,2019,246741.38,0,1,0,1
2717,5,2,1994,301124.2,0,1,0,1
2724,3,3,1983,310912.3,0,1,0,1
2332,4,1,2021,220639.27,0,1,0,1
1284,4,2,1958,229105.58,0,1,0,1
1979,3,2,1987,173679.48,0,1,0,1
1485,3,1,1972,163612.89,0,1,0,1
1805,3,3,2014,167420.4,0,1,0,1
2451,2,1,1987,321129.88,0,1,0,1
1180,3,1,1964,166492.92,0,1,0,1
1693,3,2,1992,118274.77,0,1,0,1
2996,4,1,1965,280957.16,0,1,0,1
1729,3,2,1963,216629.61,0,1,0,1
2186,2,3,2021,244863.05,0,1,0,1
1104,4,2,1959,165287.89,0,1,0,1
1438,4,2,2015,60538.54,0,1,0,1
1250,5,3,1954,220217.47,0,1,0,1
1878,3,1,1953,244451.8,0,1,0,1
2873,2,3,1994,268471.94,0,1,0,1
1319,4,2,2017,149911.12,0,1,0,1
2547,5,2,2003,330744.62,0,1,0,1
2315,2,3,1983,276853.28,0,1,0,1
1028,2,3,2005,77623.89,0,1,0,1
2620,5,2,1983,321197.5,0,1,0,1
1735,2,2,1983,113655.08,0,1,0,1
2070,3,3,1991,274649.75,0,1,0,1
1632,4,3,2021,174941.45,0,1,0,1
2681,2,2,1967,308313.62,0,1,0,1
2097,5,2,1978,229886.83,0,1,0,1
2830,4,1,2006,279062.22,0,1,0,1
1895,5,3,2018,270873.03,0,1,0,1
1039,4,3,1982,155453.06,0,1,0,1
2176,2,1,2016,185134.05,0,1,0,1
2129,3,3,1950,156636.94,0,1,0,1
1552,3,3,1975,246336.05,0,1,0,1
1706,5,3,2021,249453.6,0,1,0,1
1281,3,1,1968,132342.45,0,1,0,1
1408,3,1,1983,119662.69,0,1,0,1
2649,4,1,1998,263859.72,0,1,0,1
2724,2,3,2000,286558.25,0,1,0,1
1010,2,2,2016,160513.72,0,1,0,1
1007,4,3,1977,93218.5,0,1,0,1
2393,3,2,1952,192621.06,0,1,0,1
2780,4,2,1957,331340.3,0,1,0,1
1565,5,2,1953,159661.58,0,1,0,1
1940,5,2,1954,233161.92,0,1,0,1
1900,3,3,1991,246095.61,0,1,0,1
2544,4,3,1988,237084.45,0,1,0,1
