SquareFeet,Bedrooms,Bathrooms,YearBuilt,Price,state_Rural,state_Suburb,state_Urban,0
2879,2,3,1999,332848.06,1,0,0,0
2904,5,3,2013,390672.16,1,0,0,0
2378,2,1,1960,285233.62,1,0,0,0
2682,5,1,1956,327359.44,1,0,0,0
2616,3,3,1961,301191.97,1,0,0,0
2726,2,1,1968,240050.03,1,0,0,0
1649,2,1,2003,160721.3,1,0,0,0
1647,2,1,1963,199552.92,1,0,0,0
1380,2,3,2007,109972.79,1,0,0,0
1018,4,1,1971,229386.64,1,0,0,0
2863,3,2,2017,270771.22,1,0,0,0
1128,3,1,1962,193346.62,1,0,0,0
2199,2,3,1990,250512.62,1,0,0,0
1408,2,3,1982,125939.586,1,0,0,0
2107,3,1,2013,199989.12,1,0,0,0
2399,2,3,2003,379885.25,1,0,0,0
1617,4,1,1987,167164.1,1,0,0,0
2280,3,1,1960,283420.03,1,0,0,0
2233,5,2,2019,171307.78,1,0,0,0
1364,3,3,1951,123906.0,1,0,0,0
1224,5,1,1982,88428.75,1,0,0,0
2219,5,2,1955,270310.34,1,0,0,0
2423,5,1,2018,234075.16,1,0,0,0
2302,3,1,2003,224149.23,1,0,0,0
2921,5,1,1999,282531.34,1,0,0,0
2474,3,3,1950,179626.25,1,0,0,0
2916,4,3,1951,288938.75,1,0,0,0
2136,5,2,2017,284262.1,1,0,0,0
2187,3,2,2003,210990.75,1,0,0,0
2653,2,1,1953,280799.84,1,0,0,0
1744,3,3,1991,167275.06,1,0,0,0
1601,2,3,1961,255029.67,1,0,0,0
1987,3,1,1997,204315.22,1,0,0,0
2790,2,3,2008,196974.5,1,0,0,0
1468,2,1,2002,154689.86,1,0,0,0
2178,4,2,1969,286441.4,1,0,0,0
1206,4,1,1960,196303.47,1,0,0,0
1080,2,3,1960,28845.043,1,0,0,0
1614,4,2,2006,131394.3,1,0,0,0
2988,3,1,1984,278439.2,1,0,0,0
2073,5,2,1962,274245.66,1,0,0,0
1279,4,3,1989,99773.62,1,0,0,0
2682,3,1,1981,206812.97,1,0,0,0
2574,5,2,1992,334677.6,1,0,0,0
2779,3,3,1956,211492.23,1,0,0,0
2418,5,2,2011,261575.56,1,0,0,0
2056,4,3,2012,253916.05,1,0,0,0
2144,3,1,1990,137201.34,1,0,0,0
1015,2,3,2018,148609.17,1,0,0,0
1714,3,1,1966,273141.9,1,0,0,0
1713,2,1,1966,292469.16,1,0,0,0
1115,5,3,1960,228691.08,1,0,0,0
2494,5,2,1969,265721.12,1,0,0,0
2375,3,3,1971,293254.53,1,0,0,0
1284,2,2,1952,174622.47,1,0,0,0
2970,2,3,1984,294647.4,1,0,0,0
2988,2,3,1972,303223.16,1,0,0,0
1215,5,1,1996,130339.5,1,0,0,0
2213,2,3,1963,237314.27,1,0,0,0
2098,2,1,2017,194795.86,1,0,0,0
1495,5,3,2003,126081.42,1,0,0,0
1624,5,3,1988,158959.78,1,0,0,0
1228,2,2,1960,70670.41,1,0,0,0
1249,3,2,2009,171969.61,1,0,0,0
2414,2,2,2001,275630.75,1,0,0,0
1720,3,2,1991,191450.2,1,0,0,0
1979,4,1,1994,215701.77,1,0,0,0
1181,2,2,2014,122614.91,1,0,0,0
2003,3,2,1987,276757.06,1,0,0,0
1666,5,3,2015,88284.48,1,0,0,0
2884,2,1,2009,281043.22,1,0,0,0
1422,2,2,1963,151003.47,1,0,0,0
2881,2,2,2004,409419.03,1,0,0,0
1315,2,3,1952,163910.84,1,0,0,0
1952,4,2,1978,262201.97,1,0,0,0
1021,3,1,1967,85933.82,1,0,0,0
1383,5,3,1988,240573.53,1,0,0,0
2099,5,1,1999,170524.1,1,0,0,0
1189,4,3,2014,105300.14,1,0,0,0
1761,4,2,1950,224656.95,1,0,0,0
1359,3,1,1953,211796.98,1,0,0,0
1874,2,3,1991,145796.14,1,0,0,0
1885,4,3,1953,223661.8,1,0,0,0
1078,2,1,2021,61717.4,1,0,0,0
1595,4,2,2011,204049.22,1,0,0,0
2014,2,2,1955,169584.53,1,0,0,0
1009,4,1,2010,182939.73,1,0,0,0
1791,5,1,1976,231770.64,1,0,0,0
2967,4,1,2021,342956.25,1,0,0,0
1743,4,3,1972,303656.7,1,0,0,0
2782,4,3,1969,344451.66,1,0,0,0
2354,4,1,1999,227571.66,1,0,0,0
2731,3,3,1983,270538.88,1,0,0,0
1953,3,2,2002,185339.2,1,0,0,0
1765,5,2,2014,248393.11,1,0,0,0
1907,2,3,2000,142617.78,1,0,0,0
1084,2,2,1963,154353.52,1,0,0,0
1783,4,2,1986,241832.72,1,0,0,0
2790,4,3,1980,246701.34,1,0,0,0
2813,4,3,1950,345380.3,1,0,0,0
2678,2,2,2005,347417.34,1,0,0,0
1706,4,1,2010,159300.98,1,0,0,0
1269,3,1,1973,113438.46,1,0,0,0
2042,2,3,2006,206356.55,1,0,0,0
1515,2,3,1956,155038.7,1,0,0,0
2056,5,2,2013,202439.22,1,0,0,0
2700,4,3,1967,392163.97,1,0,0,0
1449,4,2,1997,143176.14,1,0,0,0
1684,3,3,1957,84384.98,1,0,0,0
2872,2,1,2021,332479.25,1,0,0,0
2969,3,1,1960,318365.78,1,0,0,0
2915,5,3,1979,310915.47,1,0,0,0
2147,2,2,1980,254622.3,1,0,0,0
2374,5,3,2008,198253.45,1,0,0,0
1487,4,2,2020,251662.11,1,0,0,0
1450,2,3,1966,194798.28,1,0,0,0
1352,3,2,2000,187339.2,1,0,0,0
1954,5,1,2010,311750.47,1,0,0,0
2036,2,2,1950,256005.38,1,0,0,0
2743,5,2,1985,292472.1,1,0,0,0
2455,2,3,1997,241411.44,1,0,0,0
1478,2,1,1986,164581.27,1,0,0,0
1367,4,3,1954,191667.92,1,0,0,0
2466,3,1,1970,248513.55,1,0,0,0
2059,2,2,1963,187562.73,1,0,0,0
2644,2,3,1971,261300.52,1,0,0,0
1827,3,3,1961,191063.33,1,0,0,0
2169,4,2,1997,302117.0,1,0,0,0
1167,3,3,2016,191930.77,1,0,0,0
2298,3,3,1995,301088.4,1,0,0,0
2820,5,2,2013,242115.2,1,0,0,0
1722,2,3,2018,289376.1,1,0,0,0
2981,5,1,1994,372208.4,1,0,0,0
2583,5,1,1960,318329.7,1,0,0,0
2729,3,3,1991,288431.66,1,0,0,0
1261,2,1,1966,157706.27,1,0,0,0
1453,4,2,1952,198694.55,1,0,0,0
2285,5,2,2018,193936.22,1,0,0,0
1542,4,1,2014,162042.14,1,0,0,0
2128,5,2,1995,259762.88,1,0,0,0
2542,4,3,1970,269903.22,1,0,0,0
1721,5,2,2014,269235.34,1,0,0,0
1252,5,2,2009,198010.88,1,0,0,0
1403,3,2,1952,181526.23,1,0,0,0
1078,3,2,2011,118650.64,1,0,0,0
2058,5,1,2005,297146.28,1,0,0,0
2344,3,1,1975,234001.92,1,0,0,0
2598,3,3,1973,378192.8,1,0,0,0
1966,3,2,2017,236867.84,1,0,0,0
1689,5,1,2016,179096.1,1,0,0,0
2639,4,3,1973,355463.62,1,0,0,0
2317,4,1,1984,265801.9,1,0,0,0
1546,5,1,1994,203684.89,1,0,0,0
2197,3,1,2001,210371.11,1,0,0,0
2224,3,2,1983,244213.31,1,0,0,0
1055,3,1,2001,90646.09,1,0,0,0
1065,2,1,1982,184152.14,1,0,0,0
1957,3,1,1960,271045.78,1,0,0,0
2682,4,3,2004,324686.12,1,0,0,0
2932,5,3,1988,298901.84,1,0,0,0
2046,2,1,2004,314058.28,1,0,0,0
1701,3,2,1999,219904.98,1,0,0,0
2438,5,2,1952,214234.28,1,0,0,0
2680,2,1,1986,343934.22,1,0,0,0
2036,2,2,1962,248528.94,1,0,0,0
1875,5,3,1970,203659.3,1,0,0,0
1165,4,3,1994,58901.766,1,0,0,0
2197,4,2,1955,158513.28,1,0,0,0
1678,3,1,1965,149157.97,1,0,0,0
2100,4,1,1968,163184.61,1,0,0,0
1290,2,1,1956,150303.75,1,0,0,0
2831,3,1,2005,245011.44,1,0,0,0
1880,3,2,2013,220639.69,1,0,0,0
1547,4,3,1976,179013.97,1,0,0,0
1901,4,2,2002,182506.0,1,0,0,0
1765,3,3,1989,237293.25,1,0,0,0
1995,5,3,1961,249801.27,1,0,0,0
1328,5,2,1969,196217.05,1,0,0,0
1698,3,1,1966,135653.62,1,0,0,0
2023,4,3,1985,264296.84,1,0,0,0
1463,3,3,1953,208371.78,1,0,0,0
1923,4,3,1984,195173.72,1,0,0,0
2574,5,2,1965,387213.2,1,0,0,0
1932,5,2,1958,218601.69,1,0,0,0
1478,3,1,1971,243002.31,1,0,0,0
2376,3,3,1997,252083.33,1,0,0,0
1767,4,1,1988,190034.14,1,0,0,0
2262,5,2,1969,250245.0,1,0,0,0
1906,5,3,2007,184859.56,1,0,0,0
2052,3,3,1981,249655.48,1,0,0,0
1088,4,2,2017,130007.06,1,0,0,0
2420,3,2,1967,238097.8,1,0,0,0
2586,3,2,1990,297066.66,1,0,0,0
1146,3,3,1972,180203.11,1,0,0,0
2475,2,3,2009,193372.34,1,0,0,0
1100,4,3,1990,149156.06,1,0,0,0
1290,4,3,1961,78634.83,1,0,0,0
1595,2,3,2005,109550.266,1,0,0,0
1976,5,2,2018,211661.1,1,0,0,0
2611,4,2,1960,346887.44,1,0,0,0
2073,3,1,1977,206411.62,1,0,0,0
1867,3,3,1969,214790.19,1,0,0,0
1969,2,3,2006,267161.75,1,0,0,0
2768,5,1,1966,386136.34,1,0,0,0
1632,2,1,1974,258536.67,1,0,0,0
1869,3,1,1982,209152.14,1,0,0,0
2130,4,3,1981,248566.58,1,0,0,0
1703,4,1,1989,122166.72,1,0,0,0
2556,5,3,1996,267846.88,1,0,0,0
2690,2,3,1971,370570.56,1,0,0,0
1588,4,3,1983,148982.23,1,0,0,0
1412,2,2,1964,140209.72,1,0,0,0
1988,5,1,1994,227437.55,1,0,0,0
2599,2,2,1960,243993.6,1,0,0,0
2410,3,1,1993,194002.98,1,0,0,0
1255,2,2,1997,132214.3,1,0,0,0
1060,2,1,1986,104876.51,1,0,0,0
2856,5,2,1959,258888.1,1,0,0,0
2185,4,2,1977,191111.25,1,0,0,0
1030,2,2,1967,92885.56,1,0,0,0
1396,4,1,1976,205534.61,1,0,0,0
2461,3,3,1972,202499.61,1,0,0,0
1001,4,2,1978,85583.805,1,0,0,0
1178,4,1,1972,182237.05,1,0,0,0
1263,5,1,1997,112002.44,1,0,0,0
2334,2,1,1986,186533.78,1,0,0,0
2834,5,2,2009,328916.47,1,0,0,0
1698,2,1,1968,199557.06,1,0,0,0
1058,3,2,1993,139097.14,1,0,0,0
2032,4,3,2018,269953.47,1,0,0,0
1241,5,3,1952,123229.82,1,0,0,0
2980,5,3,1967,304554.6,1,0,0,0
2689,5,1,1999,318939.2,1,0,0,0
2258,4,3,1955,261585.88,1,0,0,0
2881,4,3,1974,358244.66,1,0,0,0
2500,2,2,2007,365628.84,1,0,0,0
1407,3,1,2011,205974.48,1,0,0,0
2630,3,3,1967,361932.72,1,0,0,0
2317,2,2,1988,275787.7,1,0,0,0
2855,4,2,1952,338001.8,1,0,0,0
2902,2,2,1962,281328.47,1,0,0,0
2605,4,2,2008,260216.27,1,0,0,0
2770,3,2,1982,320310.25,1,0,0,0
1610,5,2,1963,139878.47,1,0,0,0
1328,2,1,1996,102027.59,1,0,0,0
1993,4,3,1989,213688.94,1,0,0,0
1806,5,1,1999,202289.16,1,0,0,0
2033,3,3,1985,243704.9,1,0,0,0
2285,2,1,2020,192157.14,1,0,0,0
1692,3,1,1986,109561.68,1,0,0,0
2530,4,3,2007,280679.84,1,0,0,0
1805,5,2,2008,218302.55,1,0,0,0
2998,4,1,1989,403399.47,1,0,0,0
1253,4,3,2018,164124.97,1,0,0,0
1016,5,2,1958,232782.92,1,0,0,0
2748,2,3,1985,292716.7,1,0,0,0
2848,5,1,1985,357694.5,1,0,0,0
1727,4,2,1956,176877.1,1,0,0,0
2886,5,3,1968,282911.22,1,0,0,0
2015,2,3,1970,223927.55,1,0,0,0
2961,5,2,1975,249034.4,1,0,0,0
2915,4,1,1999,327750.2,1,0,0,0
1658,2,2,1965,156637.33,1,0,0,0
2441,4,2,1982,305702.25,1,0,0,0
1242,4,1,1951,170437.92,1,0,0,0
1920,4,2,2020,231278.28,1,0,0,0
1213,2,3,2002,132752.94,1,0,0,0
1865,4,3,1984,264011.47,1,0,0,0
1326,4,1,2017,178719.39,1,0,0,0
2040,5,2,2012,362946.72,1,0,0,0
1522,3,1,1967,220123.38,1,0,0,0
2147,3,2,1986,236136.23,1,0,0,0
2003,4,3,1961,258689.73,1,0,0,0
1503,3,2,1985,206413.36,1,0,0,0
1868,2,3,1990,79308.91,1,0,0,0
1877,2,1,2016,245405.75,1,0,0,0
2452,3,2,1963,267729.8,1,0,0,0
2761,3,2,1991,375692.8,1,0,0,0
2699,4,3,2000,272005.47,1,0,0,0
1376,5,1,2016,271724.62,1,0,0,0
2652,5,1,1969,217468.25,1,0,0,0
1538,4,3,1991,272841.6,1,0,0,0
2062,4,1,2018,313093.25,1,0,0,0
1114,2,1,1958,48948.84,1,0,0,0
2948,2,1,1956,244791.56,1,0,0,0
2438,3,2,1951,303161.56,1,0,0,0
1688,4,2,1963,222316.36,1,0,0,0
1264,3,2,1998,77279.57,1,0,0,0
1616,2,3,1983,275529.84,1,0,0,0
2404,3,3,2001,335002.38,1,0,0,0
1300,5,3,1969,46850.22,1,0,0,0
1984,5,2,1987,215362.31,1,0,0,0
2194,4,1,1997,291549.0,1,0,0,0
1005,4,2,2001,146685.06,1,0,0,0
1760,5,3,1974,215443.56,1,0,0,0
1896,4,3,1975,174729.02,1,0,0,0
2552,2,2,2003,254471.58,1,0,0,0
1876,4,1,1954,271316.6,1,0,0,0
2855,3,1,1953,332933.1,1,0,0,0
1908,4,1,1978,166523.47,1,0,0,0
1397,3,1,1998,182033.94,1,0,0,0
2816,4,1,1967,295918.2,1,0,0,0
2848,3,3,1973,374490.53,1,0,0,0
1937,3,2,1966,200557.1,1,0,0,0
1424,4,2,1986,180322.23,1,0,0,0
1857,4,2,2011,248176.47,1,0,0,0
1996,4,3,1961,282230.06,1,0,0,0
2547,3,3,2015,152086.47,1,0,0,0
1421,3,3,1961,177242.69,1,0,0,0
2205,4,1,1993,228524.64,1,0,0,0
1052,2,2,1994,100820.32,1,0,0,0
1985,4,3,2002,173296.08,1,0,0,0
2013,5,1,1977,227547.19,1,0,0,0
1684,4,1,1950,212224.5,1,0,0,0
1292,5,2,1953,113509.19,1,0,0,0
2082,3,2,2015,214113.45,1,0,0,0
2937,2,2,1965,286799.47,1,0,0,0
2172,4,3,1998,257632.12,1,0,0,0
2563,3,2,1975,241257.88,1,0,0,0
2490,4,1,1956,220612.8,1,0,0,0
2903,2,1,2009,230288.98,1,0,0,0
1128,3,3,2021,140730.08,1,0,0,0
2267,4,1,1986,279575.2,1,0,0,0
1425,3,3,2011,261468.16,1,0,0,0
1353,4,2,1995,91307.65,1,0,0,0
1946,5,3,1966,189066.52,1,0,0,0
2939,5,2,1965,265742.75,1,0,0,0
1098,2,2,2002,221122.34,1,0,0,0
1122,5,3,1970,138897.19,1,0,0,0
2882,3,2,2010,262540.75,1,0,0,0
1827,4,1,2016,224626.75,1,0,0,0
2680,5,1,2010,351671.94,1,0,0,0
1229,3,2,1973,152487.34,1,0,0,0
2784,4,3,1992,267248.28,1,0,0,0
2808,5,2,1960,301011.4,1,0,0,0
1551,3,1,1988,152812.77,1,0,0,0
2163,3,1,1972,259370.8,1,0,0,0
2390,4,1,2018,179711.23,1,0,0,0
1146,3,2,1988,107779.93,1,0,0,0
2308,2,1,1998,269364.28,1,0,0,0
2492,3,2,2006,254076.0,1,0,0,0
1731,4,2,1998,167090.22,1,0,0,0
2168,5,1,1987,193536.55,1,0,0,0
2864,5,3,1981,261960.42,1,0,0,0
2633,4,3,2009,249039.12,1,0,0,0
2137,2,1,2019,142425.44,1,0,0,0
1614,4,2,2009,256815.48,1,0,0,0
1335,4,2,1964,158359.58,1,0,0,0
1830,3,3,2021,198351.47,1,0,0,0
1284,5,1,2008,270307.78,1,0,0,0
2915,2,1,1983,265866.22,1,0,0,0
1314,3,3,2019,186299.8,1,0,0,0
1175,3,1,1965,87674.05,1,0,0,0
2768,4,2,1954,301050.6,1,0,0,0
1180,3,1,1984,178383.81,1,0,0,0
1091,5,1,2002,97375.82,1,0,0,0
1033,5,3,1960,215090.67,1,0,0,0
1677,5,2,2010,188717.38,1,0,0,0
2703,4,1,1966,249220.62,1,0,0,0
2179,4,3,2021,137307.48,1,0,0,0
1274,3,2,1967,166040.66,1,0,0,0
2721,2,2,1964,370389.6,1,0,0,0
2003,4,1,2018,209458.44,1,0,0,0
1627,3,3,2021,158437.28,1,0,0,0
2479,2,1,1988,306450.75,1,0,0,0
2800,2,2,1959,172416.75,1,0,0,0
1003,5,2,1985,162348.44,1,0,0,0
1280,3,2,1957,180019.78,1,0,0,0
1207,4,1,1984,108024.6,1,0,0,0
1782,3,2,1951,92147.25,1,0,0,0
2759,3,1,1967,354966.34,1,0,0,0
2616,3,3,1963,301972.4,1,0,0,0
2542,2,2,1998,246342.75,1,0,0,0
1362,2,2,1984,118443.15,1,0,0,0
1044,3,1,2009,53323.082,1,0,0,0
1826,2,3,1974,194655.27,1,0,0,0
1141,5,1,1987,142946.62,1,0,0,0
1036,5,3,1993,239376.64,1,0,0,0
2964,5,1,2021,377146.25,1,0,0,0
2655,5,2,2013,295052.03,1,0,0,0
2675,5,2,1952,287566.6,1,0,0,0
1785,3,2,2007,166873.31,1,0,0,0
1268,4,3,2012,178871.16,1,0,0,0
2265,3,2,1975,265513.28,1,0,0,0
2787,4,3,2014,322498.03,1,0,0,0
1353,5,3,1981,130483.52,1,0,0,0
1967,5,3,1968,213861.53,1,0,0,0
2999,5,3,1963,361892.5,1,0,0,0
1412,4,3,1997,161708.83,1,0,0,0
1611,3,3,2021,229131.23,1,0,0,0
1190,4,2,1976,178702.66,1,0,0,0
1077,3,3,1976,44859.51,1,0,0,0
2581,5,3,2010,196062.8,1,0,0,0
1948,5,2,1994,204052.25,1,0,0,0
1814,4,3,1980,229355.5,1,0,0,0
1433,3,2,1953,188641.92,1,0,0,0
2403,5,2,1950,270167.66,1,0,0,0
1211,3,3,1965,260066.58,1,0,0,0
1725,4,2,2001,182606.12,1,0,0,0
2248,3,3,1950,248703.1,1,0,0,0
1931,2,1,1955,183944.83,1,0,0,0
1602,4,3,1951,124359.07,1,0,0,0
2824,4,3,1993,250917.55,1,0,0,0
2165,2,1,1986,164076.44,1,0,0,0
1704,2,1,1985,104033.37,1,0,0,0
1814,2,2,1997,243973.14,1,0,0,0
1802,2,1,2005,330211.97,1,0,0,0
1372,3,1,2018,168920.36,1,0,0,0
2491,4,1,1999,220567.75,1,0,0,0
1950,5,1,1979,211029.16,1,0,0,0
1442,3,1,1966,154295.7,1,0,0,0
2479,5,2,1954,408553.1,1,0,0,0
2271,5,1,2013,270864.0,1,0,0,0
1401,5,1,2008,166135.94,1,0,0,0
1993,5,1,2019,300111.75,1,0,0,0
2925,2,3,2009,311928.66,1,0,0,0
2093,3,2,1956,138162.5,1,0,0,0
2422,2,2,1966,324507.06,1,0,0,0
2945,4,1,1991,285641.66,1,0,0,0
1550,4,3,2008,215983.8,1,0,0,0
2033,2,2,2010,177121.08,1,0,0,0
1002,4,2,1993,148527.45,1,0,0,0
2501,5,2,1957,228922.3,1,0,0,0
1066,2,3,1992,145986.58,1,0,0,0
2120,3,2,1981,227491.61,1,0,0,0
2886,4,1,1997,387646.06,1,0,0,0
1971,5,1,1975,249876.53,1,0,0,0
1652,3,2,1962,107796.39,1,0,0,0
1911,2,2,2014,165780.02,1,0,0,0
1370,3,2,1999,131704.11,1,0,0,0
1040,5,1,1988,199610.97,1,0,0,0
1090,5,1,1974,159869.45,1,0,0,0
2889,5,2,2010,405110.53,1,0,0,0
1742,4,2,1984,272173.22,1,0,0,0
1599,4,3,2006,264461.5,1,0,0,0
2709,3,1,1973,338538.1,1,0,0,0
1108,5,2,2011,132689.22,1,0,0,0
2582,2,1,1980,214759.06,1,0,0,0
2627,5,1,1987,359180.94,1,0,0,0
1770,3,3,1967,103690.21,1,0,0,0
1632,3,3,1994,153227.75,1,0,0,0
1076,2,3,1956,202535.3,1,0,0,0
1529,3,3,1978,193748.8,1,0,0,0
1161,4,2,2012,134498.44,1,0,0,0
1464,3,3,1965,207169.33,1,0,0,0
1822,5,2,1999,203385.73,1,0,0,0
2554,3,1,1950,206997.12,1,0,0,0
1091,2,1,2009,159473.56,1,0,0,0
2839,4,3,2001,287182.34,1,0,0,0
1718,2,3,2015,143904.25,1,0,0,0
1198,4,1,1951,128464.44,1,0,0,0
2355,3,1,1986,261869.9,1,0,0,0
2287,2,1,1979,279129.84,1,0,0,0
1216,4,1,1950,114763.586,1,0,0,0
2457,3,1,1967,225813.31,1,0,0,0
1802,3,2,1987,243924.12,1,0,0,0
2483,5,1,1960,394545.5,1,0,0,0
1502,2,3,1975,166660.8,1,0,0,0
1468,5,3,2002,268404.34,1,0,0,0
2729,5,2,1972,245428.16,1,0,0,0
2936,2,3,1972,372312.47,1,0,0,0
1822,3,1,1956,205523.72,1,0,0,0
1966,4,3,1993,193818.03,1,0,0,0
1750,4,2,1963,238978.1,1,0,0,0
2393,4,2,2003,224573.94,1,0,0,0
2853,3,3,1999,236500.55,1,0,0,0
1308,2,1,1985,124999.914,1,0,0,0
1227,5,3,2016,97952.31,1,0,0,0
2641,2,2,1993,269349.97,1,0,0,0
2919,5,2,1977,333444.1,1,0,0,0
2985,3,2,1975,281646.1,1,0,0,0
2262,5,2,1965,286313.16,1,0,0,0
2635,5,2,1960,366198.28,1,0,0,0
2711,4,3,1975,254988.39,1,0,0,0
1454,2,3,1984,100154.64,1,0,0,0
1440,2,2,1994,136644.12,1,0,0,0
1760,3,2,1983,254655.36,1,0,0,0
2104,4,3,2018,297224.44,1,0,0,0
1086,2,1,1957,76147.21,1,0,0,0
1285,5,1,1973,156277.27,1,0,0,0
2146,3,2,2013,258419.33,1,0,0,0
1805,4,3,1994,217854.44,1,0,0,0
2166,3,2,1982,293542.62,1,0,0,0
1157,3,3,1975,130217.234,1,0,0,0
2471,4,2,1985,358543.1,1,0,0,0
1845,3,2,1963,259752.19,1,0,0,0
1035,3,1,2003,160899.44,1,0,0,0
2438,2,2,1950,292398.97,1,0,0,0
2017,5,2,2013,216704.97,1,0,0,0
1712,3,3,1971,142631.67,1,0,0,0
1572,3,2,1993,68116.59,1,0,0,0
2026,5,1,1953,189506.0,1,0,0,0
2286,3,1,1993,233489.75,1,0,0,0
2630,5,3,2018,301457.84,1,0,0,0
1245,5,3,1974,194333.88,1,0,0,0
2612,5,3,1972,332121.22,1,0,0,0
2116,3,2,1984,188655.44,1,0,0,0
2826,3,2,2004,297670.38,1,0,0,0
1782,2,1,2004,171260.83,1,0,0,0
2283,5,1,1950,242899.62,1,0,0,0
1974,2,3,1956,264335.62,1,0,0,0
2967,5,3,1952,225079.17,1,0,0,0
1678,3,1,1983,218603.12,1,0,0,0
1368,4,2,2000,144415.61,1,0,0,0
2417,4,2,1988,343294.97,1,0,0,0
1881,5,2,1977,243448.25,1,0,0,0
2057,3,1,2019,237326.1,1,0,0,0
2311,4,3,1979,272837.44,1,0,0,0
2867,2,1,1962,279441.6,1,0,0,0
2744,2,1,1979,326812.22,1,0,0,0
1133,2,3,1996,57767.285,1,0,0,0
2610,2,2,1956,232651.64,1,0,0,0
1646,4,1,1989,207228.05,1,0,0,0
1684,5,3,1978,195545.89,1,0,0,0
2856,3,1,1986,288200.34,1,0,0,0
1018,2,2,2005,106359.016,1,0,0,0
2838,3,1,2001,192646.97,1,0,0,0
2308,4,2,1992,307117.5,1,0,0,0
1226,2,2,1984,139500.55,1,0,0,0
1355,5,1,1983,161712.42,1,0,0,0
1222,4,1,2020,133800.38,1,0,0,0
2663,2,2,1980,251704.25,1,0,0,0
2783,3,1,1983,312615.9,1,0,0,0
2260,5,1,2001,268332.25,1,0,0,0
2150,4,2,1951,229339.78,1,0,0,0
2067,4,1,1957,269113.3,1,0,0,0
1518,4,2,1986,139348.25,1,0,0,0
2626,3,3,1978,263987.1,1,0,0,0
2153,3,3,1967,245049.28,1,0,0,0
1528,3,2,1999,177878.42,1,0,0,0
1797,3,3,2002,227885.58,1,0,0,0
2610,4,1,1958,340898.22,1,0,0,0
2474,3,3,1997,305826.47,1,0,0,0
1313,5,3,2020,195194.17,1,0,0,0
2569,3,3,2014,245184.11,1,0,0,0
1954,4,1,1965,170661.25,1,0,0,0
2520,4,3,1995,347482.25,1,0,0,0
2613,2,1,1951,343913.8,1,0,0,0
1692,2,3,2009,223145.08,1,0,0,0
1839,3,1,1971,189479.61,1,0,0,0
2901,2,2,2007,312188.9,1,0,0,0
1752,4,3,1992,238368.72,1,0,0,0
1133,5,1,1979,150946.5,1,0,0,0
1189,3,3,2020,109905.36,1,0,0,0
2469,3,3,1973,330639.4,1,0,0,0
2405,5,3,1975,259482.88,1,0,0,0
1374,5,3,1981,158920.69,1,0,0,0
1803,2,1,1983,241024.2,1,0,0,0
1403,2,1,1999,141797.33,1,0,0,0
1731,4,3,1978,285012.88,1,0,0,0
2620,2,3,2020,239524.16,1,0,0,0
1504,2,3,2013,193692.92,1,0,0,0
1128,3,1,1980,102778.52,1,0,0,0
2906,3,3,1990,323817.3,1,0,0,0
1437,5,3,2012,84346.766,1,0,0,0
2315,3,3,1994,314351.16,1,0,0,0
1040,3,2,1991,98340.32,1,0,0,0
2493,4,1,1984,315068.56,1,0,0,0
2215,2,1,1975,246941.84,1,0,0,0
2996,3,2,2018,245319.89,1,0,0,0
1736,4,3,1973,295825.25,1,0,0,0
1625,3,3,1999,156227.42,1,0,0,0
1277,5,1,2002,156262.77,1,0,0,0
2880,2,2,1969,284582.5,1,0,0,0
1692,2,3,1970,316420.6,1,0,0,0
1862,4,2,1957,244713.12,1,0,0,0
1314,4,3,1982,79139.45,1,0,0,0
2967,2,1,1961,349733.38,1,0,0,0
2100,4,3,1978,192138.34,1,0,0,0
2562,5,3,1986,333429.94,1,0,0,0
2178,3,2,2008,253020.12,1,0,0,0
2095,3,1,1976,229478.78,1,0,0,0
2300,4,1,2008,275484.44,1,0,0,0
2336,3,3,1970,232526.95,1,0,0,0
2128,4,3,1974,271629.44,1,0,0,0
2705,4,2,1977,220474.5,1,0,0,0
2818,2,3,1983,259216.81,1,0,0,0
1199,2,3,1956,112910.53,1,0,0,0
2952,5,2,1980,372200.94,1,0,0,0
1331,3,3,2020,134943.31,1,0,0,0
1065,3,2,1995,81614.19,1,0,0,0
1647,4,1,2004,206442.62,1,0,0,0
1760,4,2,2018,174815.8,1,0,0,0
2425,4,3,2021,322572.56,1,0,0,0
1124,4,3,1985,184634.05,1,0,0,0
2355,3,2,1953,158219.86,1,0,0,0
2001,4,2,1985,227687.1,1,0,0,0
2970,5,1,1957,413067.6,1,0,0,0
2673,5,2,1982,302255.8,1,0,0,0
2421,5,2,1972,265238.9,1,0,0,0
2053,4,2,1990,151160.6,1,0,0,0
2654,3,3,1956,314251.94,1,0,0,0
2175,5,1,1984,331945.97,1,0,0,0
1962,2,3,1992,275717.1,1,0,0,0
2409,5,3,1963,223010.42,1,0,0,0
1532,3,1,2002,238433.88,1,0,0,0
1964,5,2,2013,130845.74,1,0,0,0
1447,4,2,1988,192622.88,1,0,0,0
1125,5,2,2002,253546.02,1,0,0,0
1554,2,3,1963,112007.93,1,0,0,0
1611,4,1,2005,92918.74,1,0,0,0
1445,5,1,2005,132626.72,1,0,0,0
2493,2,1,1993,218471.3,1,0,0,0
2372,5,1,2004,248211.92,1,0,0,0
2775,5,1,2002,279785.84,1,0,0,0
2471,2,1,2008,212850.16,1,0,0,0
